None,None,0.3406,2.1045,9.2793,0.1401,-0.1369,-0.0290,413.8000,-38.7000,16.6000,Subway
None,None,0.2179,1.9764,8.9932,0.1531,0.0000,-0.0011,413.8000,-38.7000,16.6000,Subway
None,None,0.2891,2.0069,9.4379,0.0471,0.0008,0.0581,413.8000,-38.7000,16.6000,Subway
None,None,0.2634,1.9507,9.8192,-0.0716,-0.0194,0.0759,413.8000,-38.7000,16.6000,Subway
None,None,0.3190,1.9213,9.9593,-0.0759,-0.0514,0.0940,413.4000,-38.7000,17.8000,Subway
None,None,0.2957,1.8854,9.9976,-0.0258,-0.0887,0.0783,413.4000,-38.7000,17.8000,Subway
None,None,0.4567,1.9040,9.8863,0.0136,-0.0676,0.0842,413.4000,-38.7000,17.8000,Subway
None,None,0.5806,1.9094,9.7498,0.0455,-0.0336,0.0727,413.4000,-38.7000,17.8000,Subway
None,None,0.4735,1.9626,9.4589,0.0815,0.0093,0.0189,413.4000,-38.7000,17.8000,Subway
None,None,0.4459,1.9770,9.3122,0.0985,0.0317,-0.0107,413.4000,-38.7000,17.8000,Subway
None,None,0.4052,1.9644,9.4062,0.0703,0.0003,-0.0115,413.4000,-38.7000,17.8000,Subway
None,None,0.4214,1.9567,9.4858,0.0258,-0.0328,-0.0202,413.4000,-38.7000,17.8000,Subway
None,None,0.4950,2.0243,9.5654,0.0200,-0.0304,-0.0045,413.4000,-38.7000,17.8000,Subway
None,None,0.5195,1.9393,9.2853,0.0538,0.0293,-0.0077,412.4000,-38.7000,17.8000,Subway
None,None,0.5932,1.9579,9.1692,0.0775,0.0589,0.0008,412.4000,-38.7000,17.8000,Subway
None,None,0.4747,1.9614,9.4140,0.0309,0.0418,-0.0088,412.4000,-38.7000,17.8000,Subway
None,None,0.3992,1.9417,9.7354,-0.0415,0.0399,-0.0093,412.4000,-38.7000,17.8000,Subway
None,None,0.3986,1.9866,9.9234,-0.0652,0.0533,0.0011,412.4000,-38.7000,17.8000,Subway
None,None,0.3885,1.9591,9.8904,-0.0426,0.0868,-0.0008,412.4000,-38.7000,17.8000,Subway
None,None,0.3029,2.0117,9.8204,-0.0112,0.0719,-0.0173,412.4000,-38.7000,17.8000,Subway
None,None,0.2544,2.0255,9.8611,-0.0120,0.0517,-0.0455,412.4000,-38.7000,17.8000,Subway
None,None,0.2388,2.1015,9.9671,-0.0314,0.0061,-0.0485,412.4000,-38.7000,17.8000,Subway
None,None,0.2496,2.1021,9.8144,-0.0317,-0.0011,-0.0594,412.4000,-39.2000,17.8000,Subway
None,None,0.1437,2.1344,9.6744,0.0125,-0.0064,-0.0652,412.4000,-39.2000,17.8000,Subway
None,None,0.1586,2.1997,9.4002,0.0501,0.0013,-0.0815,412.4000,-39.2000,17.8000,Subway
None,None,0.1879,2.1703,9.3649,0.0559,0.0181,-0.0634,412.4000,-39.2000,17.8000,Subway
None,None,0.1718,2.0913,9.3374,0.0336,0.0306,-0.0426,412.4000,-39.2000,17.8000,Subway
None,None,0.0545,2.0662,9.7432,0.0154,0.0506,-0.0162,412.4000,-39.2000,17.8000,Subway
None,None,0.2616,1.9866,9.6822,-0.0043,0.1020,0.0109,412.4000,-39.2000,17.8000,Subway
