None,0.0000,-3.9217,4.8554,8.3971,0.5172,0.4482,0.1015,-1.7000,-28.0000,-23.1000,Still
None,0.0000,-3.9714,4.9578,8.1439,0.5545,0.4362,0.1015,-1.7000,-28.0000,-22.7000,Still
None,0.0000,-3.9540,5.0955,7.3448,0.7899,0.5196,0.1366,-1.7000,-28.5000,-22.1000,Still
None,0.0000,-3.8858,5.3235,6.8648,0.8650,0.6125,0.1502,-1.7000,-28.5000,-21.1000,Still
None,0.0000,-4.0498,5.2942,7.2018,0.7862,0.5752,0.1409,-1.7000,-29.2000,-20.5000,Still
None,0.0000,-3.9259,5.4169,6.8893,0.6988,0.5814,0.1158,-1.7000,-29.7000,-19.8000,Still
None,0.0000,-3.9259,5.4169,6.8893,0.6887,0.6181,0.0972,-1.7000,-29.7000,-19.1000,Still
None,0.0000,-4.4778,5.6928,6.7558,0.6597,0.6674,0.0730,-1.7000,-30.4000,-19.1000,Still
None,0.0000,-4.5256,5.7599,6.7912,0.6357,0.6317,0.0786,-1.7000,-30.4000,-18.3000,Still
None,0.0000,-4.2928,5.7682,6.3596,0.6810,0.5752,0.1108,-1.7000,-31.0000,-17.9000,Still
None,0.0000,-4.3718,5.9065,6.3662,0.6519,0.5651,0.1188,-1.3000,-31.0000,-17.3000,Still
None,0.0000,-4.5304,5.9646,5.8790,0.6216,0.5401,0.1031,-1.3000,-31.5000,-16.4000,Still
None,0.0000,-4.6106,6.0376,6.1806,0.5891,0.5068,0.0690,-1.3000,-31.9000,-16.4000,Still
None,0.0000,-4.5059,6.0669,5.9298,0.5561,0.4764,0.0519,-0.9000,-31.9000,-15.5000,Still
None,0.0000,-4.7178,6.2447,5.9801,0.5553,0.5260,0.0405,-0.9000,-31.9000,-15.5000,Still
None,0.0000,-4.8159,6.2632,5.7796,0.5356,0.5433,0.0229,-0.9000,-32.5000,-14.8000,Still
None,0.0000,-4.8926,6.3291,5.6030,0.5438,0.5483,0.0362,-0.5000,-32.5000,-14.2000,Still
None,0.0000,-4.8321,6.3159,5.5563,0.5579,0.5475,0.0410,-0.5000,-32.5000,-13.7000,Still
None,0.0000,-4.8943,6.3261,5.0033,0.5649,0.5851,0.0485,-0.5000,-32.9000,-13.7000,Still
None,0.0000,-5.1074,6.5266,4.6424,0.5361,0.5939,0.0605,-0.1000,-32.9000,-13.7000,Still
None,0.0000,-5.0667,6.8043,4.4658,0.5092,0.5049,0.0796,-0.1000,-32.9000,-12.8000,Still
None,0.0000,-5.1284,6.6637,5.0769,0.4354,0.3886,0.0839,-0.1000,-32.9000,-12.4000,Still
None,0.0000,-5.0045,6.6744,5.1643,0.3936,0.2991,0.0740,-0.1000,-32.9000,-12.4000,Still
None,0.0000,-5.0679,6.7786,4.7597,0.4224,0.3507,0.0879,-0.1000,-33.5000,-11.9000,Still
None,0.0000,-5.0823,6.7971,4.4819,0.4775,0.4003,0.0863,0.3000,-33.5000,-11.1000,Still
None,0.0000,-5.1092,6.8522,4.3233,0.4799,0.4029,0.0788,0.3000,-33.9000,-11.1000,Still
None,0.0000,-5.3157,6.9198,4.4867,0.4410,0.3625,0.0445,0.3000,-33.9000,-10.7000,Still
None,0.0000,-5.3121,7.0162,4.4939,0.4043,0.3489,0.0344,0.7000,-33.9000,-10.7000,Still
None,0.0000,-5.2996,7.0443,4.4819,0.4186,0.3566,0.0527,0.7000,-34.4000,-10.0000,Still
None,0.0000,-5.2325,7.0234,4.0097,0.4501,0.3617,0.0610,0.7000,-34.4000,-10.0000,Still
None,0.0000,-5.3810,7.1144,3.7864,0.4570,0.3467,0.0636,0.7000,-34.4000,-9.4000,Still
None,0.0000,-5.4235,7.1198,3.7050,0.3419,0.3332,0.0423,1.1000,-34.8000,-9.4000,Still
None,0.0000,-5.4600,7.1287,4.0025,0.2506,0.2860,0.0328,1.1000,-34.8000,-8.7000,Still
None,0.0000,-5.2056,7.1473,4.1114,0.1925,0.2471,0.0514,1.1000,-34.8000,-8.7000,Still
None,0.0000,-5.3618,7.2724,3.8475,0.2344,0.2535,0.0421,1.1000,-35.2000,-8.7000,Still
None,0.0000,-5.3768,7.2718,3.6158,0.2993,0.2392,0.0261,1.1000,-35.2000,-8.0000,Still
None,0.0000,-5.3923,7.2670,3.5332,0.2961,0.2487,0.0282,1.1000,-35.2000,-8.0000,Still
None,0.0000,-5.4582,7.3825,3.3112,0.2692,0.2165,0.0234,1.1000,-35.2000,-8.0000,Still
None,0.0000,-5.5545,7.2760,3.4884,0.2365,0.1907,0.0298,1.1000,-35.2000,-7.5000,Still
None,0.0000,-5.3971,7.3233,3.6883,0.2141,0.1350,0.0431,1.1000,-35.6000,-7.1000,Still
None,0.0000,-5.4043,7.3514,3.2388,0.2314,0.1289,0.0461,1.1000,-35.6000,-7.1000,Still
None,0.0000,-5.4755,7.3849,3.3208,0.2618,0.1750,0.0274,1.1000,-35.6000,-7.1000,Still
None,0.0000,-5.4366,7.3616,3.3567,0.2035,0.1483,0.0141,1.1000,-35.6000,-7.1000,Still
None,0.0000,-5.6186,7.4717,3.5099,0.1952,0.1601,0.0173,1.1000,-35.6000,-7.1000,Still
None,0.0000,-5.5970,7.5004,3.5578,0.1774,0.1646,0.0043,1.1000,-35.6000,-6.6000,Still
None,0.0000,-5.6150,7.5884,3.3549,0.2139,0.1694,0.0277,1.1000,-36.0000,-6.6000,Still
None,0.0000,-5.6288,7.6058,3.1047,0.2668,0.1731,0.0413,1.1000,-36.0000,-6.6000,Still
None,0.0000,-5.6413,7.6411,3.3818,0.2679,0.1257,0.0554,1.1000,-36.0000,-6.6000,Still
None,0.0000,-5.6605,7.6710,3.3591,0.2796,0.0921,0.0820,1.1000,-36.0000,-6.6000,Still
None,0.0000,-5.5282,7.6794,2.8317,0.3297,0.1004,0.1105,1.1000,-36.0000,-6.2000,Still
None,0.0000,-5.4989,7.7004,2.8976,0.3702,0.0964,0.1265,1.1000,-36.0000,-6.2000,Still
None,0.0000,-5.3492,7.7279,2.6342,0.3390,0.0764,0.1204,1.1000,-36.0000,-5.8000,Still
None,0.0000,-5.3840,7.6644,2.7515,0.3095,0.0858,0.1020,1.1000,-36.0000,-5.8000,Still
None,0.0000,-5.4468,7.7608,2.9377,0.2764,0.1012,0.0692,1.1000,-36.4000,-5.4000,Still
None,0.0000,-5.4588,7.7536,2.7635,0.2892,0.1225,0.0506,1.1000,-36.4000,-5.4000,Still
None,0.0000,-5.4396,7.7171,2.5073,0.3233,0.1374,0.0660,1.1000,-36.4000,-5.0000,Still
None,0.0000,-5.4348,7.7584,2.0572,0.3398,0.1345,0.0804,1.1000,-36.4000,-5.0000,Still
None,0.0000,-5.4229,7.7147,2.2356,0.3055,0.1127,0.0828,1.1000,-36.4000,-4.6000,Still
None,0.0000,-5.4169,7.7500,2.3212,0.2250,0.0658,0.0735,1.1000,-36.4000,-4.6000,Still
None,0.0000,-5.4462,7.8404,2.2009,0.2024,0.0738,0.0639,1.1000,-36.4000,-3.8000,Still
None,0.0000,-5.3959,7.7704,2.2805,0.1901,0.0631,0.0581,1.1000,-36.4000,-3.2000,Still
None,0.0000,-5.4019,7.8314,2.2009,0.1667,0.0490,0.0671,1.1000,-36.4000,-3.2000,Still
None,0.0000,-5.3618,7.8290,2.2440,0.1550,0.0229,0.0732,1.1000,-36.8000,-3.2000,Still
None,0.0000,-5.3935,7.9224,2.3242,0.1305,0.0176,0.0804,1.1000,-36.8000,-2.8000,Still
None,0.0000,-5.3786,7.8482,2.2051,0.1305,0.0125,0.0703,1.1000,-36.8000,-2.8000,Still
