-83,31.2886,-1.2160,9.2183,4.2267,0.0995,0.0017,0.1204,36.8000,-43.7000,8.9000,Car
-83,31.2886,-1.2651,8.8750,3.6481,0.2094,0.0698,0.0279,36.9000,-43.3000,9.4000,Car
-83,31.2886,-1.2454,8.8064,3.8148,0.0942,0.0140,-0.0140,37.1000,-43.4000,10.0000,Car
-83,31.2886,-1.1866,8.7083,4.0501,0.0000,-0.0017,-0.0140,37.6000,-43.4000,9.4000,Car
-83,31.2886,-0.6963,8.3553,4.4228,-0.0297,-0.0524,-0.0122,37.0000,-43.3000,8.8000,Car
-83,31.2886,-1.2553,8.6299,4.2463,-0.0419,-0.0087,-0.0646,36.9000,-43.7000,7.7000,Car
-83,31.2886,-1.6966,9.0025,4.0305,-0.0175,0.0384,-0.0977,36.8000,-43.9000,7.4000,Car
-83,31.2886,-1.3043,8.3357,4.4816,-0.0035,-0.0279,-0.0750,36.5000,-44.8000,7.6000,Car
-83,31.2886,-0.8140,8.0709,5.1485,-0.0314,-0.1169,-0.0506,36.7000,-45.4000,7.7000,Car
-83,31.2886,-1.5887,9.6203,4.4816,0.0297,-0.0140,-0.0070,36.5000,-45.4000,7.3000,Car
-83,31.2886,-2.0300,9.8459,3.8834,0.1204,0.1065,-0.0576,37.1000,-45.5000,6.7000,Car
-83,31.2886,-1.4220,8.4926,4.8837,0.0000,-0.0052,-0.1187,37.6000,-45.8000,7.0000,Car
-83,31.2886,-1.0787,8.6200,5.3054,-0.0628,-0.0698,-0.0646,37.6000,-46.3000,7.4000,Car
-83,31.2886,-1.6867,8.9927,4.6091,0.0785,0.0209,-0.0489,36.9000,-45.6000,8.3000,Car
-83,31.2886,-2.2359,9.1398,4.1384,0.1501,0.0873,-0.1344,36.6000,-45.1000,8.2000,Car
-83,31.2886,-2.3046,9.3654,4.1580,0.1030,0.0698,-0.0890,36.8000,-44.0000,7.7000,Car
-83,31.2886,-1.6279,8.3945,4.6778,0.0471,0.0017,-0.0087,37.4000,-43.7000,7.9000,Car
-83,31.2312,-0.7845,7.9140,4.8543,0.0384,-0.0192,0.0489,37.4000,-44.2000,8.2000,Car
-83,31.2312,-1.3631,9.1104,3.7559,0.1344,0.0855,0.0803,36.5000,-43.8000,8.8000,Car
-83,31.2312,-1.9123,9.1888,3.0695,0.2269,0.1484,0.0105,36.0000,-43.8000,8.7000,Car
-83,31.2312,-1.4906,8.6495,3.7265,0.0908,-0.0157,-0.0192,36.2000,-43.8000,9.2000,Car
-83,31.2312,-1.4318,8.7868,3.8932,-0.0105,-0.0716,0.0314,36.8000,-43.5000,9.5000,Car
-83,31.2312,-1.3729,8.9044,3.7854,0.0105,-0.0663,0.0541,37.2000,-43.0000,9.8000,Car
-83,31.2312,-1.1278,8.7573,4.0501,-0.0227,-0.0576,0.0314,37.6000,-43.3000,10.0000,Car
-83,31.2312,-1.1180,9.0319,4.2365,-0.1204,-0.0576,-0.0192,37.7000,-43.0000,10.0000,Car
-83,31.2312,-1.0199,8.8456,4.4326,-0.1379,-0.0681,-0.0785,37.6000,-42.5000,10.2000,Car
-83,31.2312,-1.5200,9.2673,4.6287,-0.1379,-0.0681,-0.0785,37.9000,-42.5000,10.1000,Car
-83,31.2312,-1.8829,9.2379,4.5307,-0.1274,-0.0227,-0.1239,37.9000,-41.8000,9.9000,Car
-83,31.2312,-1.1278,8.4533,5.3642,-0.1571,-0.0820,-0.1187,37.9000,-41.4000,9.1000,Car
-83,31.2312,-0.5296,7.9728,6.1586,-0.1815,-0.1047,-0.0646,38.8000,-42.0000,9.2000,Car
-83,31.2312,-1.6377,9.0319,5.0602,-0.0716,0.0506,-0.1169,38.9000,-42.1000,9.4000,Car
-83,31.2312,-2.1575,9.2084,4.1384,0.0855,0.2269,-0.1728,38.7000,-41.4000,9.7000,Car
-83,31.2312,-1.5495,7.9924,5.0798,0.0506,0.0105,-0.1693,38.3000,-41.0000,9.4000,Car
-83,31.2312,-1.4318,8.1493,5.6094,0.0227,-0.1518,-0.1117,38.6000,-40.6000,8.8000,Car
-83,31.2312,-1.9515,8.9339,4.6484,0.2164,0.1187,-0.0803,38.7000,-40.0000,8.6000,Car
-83,31.2312,-1.8338,8.5318,4.1874,0.1204,0.0890,-0.0646,38.9000,-40.3000,8.8000,Car
-83,31.2312,-1.8044,8.3258,4.3149,0.1204,0.0890,-0.0646,39.0000,-39.4000,8.8000,Car
-83,31.2312,-1.6279,8.2180,4.3640,0.1536,0.0314,-0.0017,37.3000,-38.4000,8.0000,Car
-83,31.2312,-1.5495,8.3553,4.2071,0.1414,0.0628,-0.0035,36.9000,-38.4000,7.6000,Car
-83,31.2312,-1.6769,8.3553,3.9717,0.1117,0.0681,0.0017,36.2000,-38.8000,7.1000,Car
-83,31.2312,-1.7848,8.6004,3.7363,0.0785,0.0506,0.0367,35.2000,-39.7000,6.4000,Car
-83,31.2312,-1.6769,8.5612,3.7756,0.0122,-0.0087,0.0681,34.8000,-40.8000,6.3000,Car
-83,31.2312,-1.1376,8.3455,4.2071,-0.0052,-0.0332,0.0873,34.1000,-41.3000,6.1000,Car
-83,31.2312,-1.2160,8.8848,4.1482,0.0035,-0.0297,0.0175,33.4000,-41.2000,6.7000,Car
-83,31.2312,-1.7162,9.1104,4.1286,-0.0698,-0.0646,-0.0244,32.6000,-42.0000,7.1000,Car
-83,31.2312,-1.6769,9.1496,4.6582,-0.1431,-0.0471,0.0209,32.7000,-42.5000,7.0000,Car
-83,31.2312,-1.1180,8.5906,5.1485,-0.1204,-0.0349,0.0297,32.0000,-42.0000,6.8000,Car
